company_name,industry,sector,year_founded,ownership,headquarters_city,headquarters_country,headquarters_full_address,company_website,total_revenue_usd,net_profit_usd,total_assets_usd,employee_count,market_cap_usd,social_media_links,total_raised,company_type,ceo_name,representative_name,_source_table
BIOCHEM SRL,,,,,['ZOLA PREDOSA'],['ITALY'],VIA GIOVANNI BENINI 13,https://www.info-clipper.com/en/company/italy/biochem-srl.itd77bwtu.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MAKSEKESKUS HOLDING OU,,,,,['Tallinn'],['ESTONIA'],Niine tn 11,https://www.info-clipper.com/en/company/estonia/maksekeskus-holding-ou.eed8d5c96.html,,,,,,,,,,,wissel-aziende-info-clipper-com
INSTITUTIONAL SHAREHOLDER SERVICES INC.,,,,,['ROCKVILLE'],['UNITED STATES'],702 KING FARM BLVD STE 400,https://www.info-clipper.com/en/company/united-states/institutional-shareholder-services-inc.usddrtyjd.html,,,,,,,,,,,wissel-aziende-info-clipper-com
DEMEX LIMITED,,,,,['ROTHERHAM'],['UNITED KINGDOM'],Bernera Works Psalters Lane,https://www.info-clipper.com/en/company/united-kingdom/demex-limited.gbd3iw6z4.html,,,,,,,,,,,wissel-aziende-info-clipper-com
4WARD SRL,,,,,['PESCHIERA BORROMEO'],['ITALY'],VIA LOMBARDIA 2/A,https://www.info-clipper.com/en/company/italy/4ward-srl.itd5llxjn.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MAKSEKESKUS AS,,,,,['Tallinn'],['ESTONIA'],Niine tn 11,https://www.info-clipper.com/en/company/estonia/maksekeskus-as.eed8d5d1q.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"ISS CORPORATE SOLUTIONS, INC.",,,,,['ROCKVILLE'],['UNITED STATES'],702 KING FARM BLVD STE 400,https://www.info-clipper.com/en/company/united-states/iss-corporate-solutions-inc.usd1bi6ta.html,,,,,,,,,,,wissel-aziende-info-clipper-com
GENERAL MEDITERRANEAN HOLDING (UK) LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],137-143 Hammersmith Road,https://www.info-clipper.com/en/company/united-kingdom/general-mediterranean-holding-limited.gbdcpytbe.html,,,,,,,,,,,wissel-aziende-info-clipper-com
AGCO ITALIA SPA,,,,,['BREGANZE'],['ITALY'],VIA DELL'INDUSTRIA 63,https://www.info-clipper.com/en/company/italy/agco-italia-spa.itd7dqe29.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ELECTROAIR OU,,,,,['Rae vald'],['ESTONIA'],"Kapteni tee 1, Soodevahe kula",https://www.info-clipper.com/en/company/estonia/electroair-ou.eed9cnfty.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"POUDRE VALLEY HEALTH CARE, INC.",,,,,['AURORA'],['UNITED STATES'],12401 E 17TH AVE STE B132,https://www.info-clipper.com/en/company/united-states/poudre-valley-health-care-inc.usd1blvnr.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MOMENTUM GLOBAL INVESTMENT MANAGEMENT LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],"2nd Floor The Rex Building, 62 Queen Street",https://www.info-clipper.com/en/company/united-kingdom/momentum-global-investment-management-limited.gbd3xc1rt.html,,,,,,,,,,,wissel-aziende-info-clipper-com
LAVERDA AGCO SPA,,,,,['BREGANZE'],['ITALY'],VIA FRANCESCO LAVERDA 15/17,https://www.info-clipper.com/en/company/italy/laverda-agco-spa.itdaucxp5.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MEDIABRANDS DIGITAL OU,,,,,['Tallinn'],['ESTONIA'],Tehnika tn 55,https://www.info-clipper.com/en/company/estonia/mediabrands-digital-ou.eed9cnnl3.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"EXPERIAN INFORMATION SOLUTIONS, INC.",,,,,['COSTA MESA'],['UNITED STATES'],475 ANTON BLVD,https://www.info-clipper.com/en/company/united-states/experian-information-solutions-inc.usd558ma.html,,,,,,,,,,,wissel-aziende-info-clipper-com
PARITY GROUP PUBLIC LIMITED COMPANY,,,,,['LONDON'],['UNITED KINGDOM'],82 St. John Street,https://www.info-clipper.com/en/company/united-kingdom/parity-group-public-limited-company.gbd3w5lzb.html,,,,,,,,,,,wissel-aziende-info-clipper-com
VETROELITE SRL,,,,,['ORMELLE'],['ITALY'],VIA I MAGGIO 4,https://www.info-clipper.com/en/company/italy/vetroelite-srl.itd7e62ua.html,,,,,,,,,,,wissel-aziende-info-clipper-com
TALLINNA LINNATRANSPORT AS,,,,,['Tallinn'],['ESTONIA'],Kadaka tee 62a,https://www.info-clipper.com/en/company/estonia/tallinna-linnatransport-as.eedao5po0.html,,,,,,,,,,,wissel-aziende-info-clipper-com
TIMBERLAND LLC,,,,,['STRATHAM'],['UNITED STATES'],200 DOMAIN DR,https://www.info-clipper.com/en/company/united-states/timberland-llc.usd13qrwq.html,,,,,,,,,,,wissel-aziende-info-clipper-com
CSO OIL & GAS TECHNOLOGY (WEST AFRICA) LIMITED,,,,,['JERSEY'],['UNITED KINGDOM'],"Po Box 48, Second Floor, Sir Walter Raleigh House 48-50 The Esplanade, St. Helier",https://www.info-clipper.com/en/company/united-kingdom/cso-oil-gas-technology-limited.gbd3lv4qq.html,,,,,,,,,,,wissel-aziende-info-clipper-com
VETROELITE PACKAGING SRL,,,,,['BARLETTA'],['ITALY'],VIA FOGGIA 177/A,https://www.info-clipper.com/en/company/italy/vetroelite-packaging-srl.itd7ef4mu.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ADMIRAL MARKETS AS,,,,,['Tallinn'],['ESTONIA'],Maakri tn 19/1,https://www.info-clipper.com/en/company/estonia/admiral-markets-as.eed631ggi.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"MERCK, SHARP & DOHME (EUROPE) INC.",,,,,['SOMERSET'],['UNITED STATES'],300 FRANKLIN SQUARE DR,https://www.info-clipper.com/en/company/united-states/merck-sharp-dohme-inc.usd1n0wh5.html,,,,,,,,,,,wissel-aziende-info-clipper-com
LINKLATERS LLP,,,,,['LONDON'],['UNITED KINGDOM'],One Silk Street,https://www.info-clipper.com/en/company/united-kingdom/linklaters-llp.gbd3mnzxz.html,,,,,,,,,,,wissel-aziende-info-clipper-com
TUA ASSICURAZIONI SPA,,,,,"['MILANO (MACIACHINI BUSINESS PARK', 'MAC1 )']",['ITALY'],VIA BENIGNO CRESPI 19,https://www.info-clipper.com/en/company/italy/tua-assicurazioni-spa.itd74gq9s.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ADMIRALS GROUP AS,,,,,['Tallinn'],['ESTONIA'],Maakri tn 19/1,https://www.info-clipper.com/en/company/estonia/admirals-group-as.eed9cok8z.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"PENTAX OF AMERICA, INC.",,,,,['MONTVALE'],['UNITED STATES'],3 PARAGON DR,https://www.info-clipper.com/en/company/united-states/pentax-of-america-inc.usd1dji8k.html,,,,,,,,,,,wissel-aziende-info-clipper-com
LINKLATERS BUSINESS SERVICES,,,,,['LONDON'],['UNITED KINGDOM'],1 Silk Street,https://www.info-clipper.com/en/company/united-kingdom/linklaters-business-services.gbd3r5pd5.html,,,,,,,,,,,wissel-aziende-info-clipper-com
GRANITIFIANDRE SPA,,,,,['CASTELLARANO'],['ITALY'],VIA RADICI NORD 112,https://www.info-clipper.com/en/company/italy/granitifiandre-spa.itd733i6b.html,,,,,,,,,,,wissel-aziende-info-clipper-com
FIBENOL OU,,,,,['Tallinn'],['ESTONIA'],Moisa tn 4,https://www.info-clipper.com/en/company/estonia/fibenol-ou.eed8vci35.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"EATELCORP, L.L.C.",,,,,['GONZALES'],['UNITED STATES'],913 S BURNSIDE AVE,https://www.info-clipper.com/en/company/united-states/eatelcorp-llc.usd5zbkj5.html,,,,,,,,,,,wissel-aziende-info-clipper-com
SOPHEON PLC,,,,,['WOKING'],['UNITED KINGDOM'],"Dorna House One, Guildford Road West End",https://www.info-clipper.com/en/company/united-kingdom/sopheon-plc.gbd7l5pj5.html,,,,,,,,,,,wissel-aziende-info-clipper-com
GENERALI ITALIA SPA,,,,,['MOGLIANO VENETO'],['ITALY'],VIA MAROCCHESA 14,https://www.info-clipper.com/en/company/italy/generali-italia-spa.itd72zl04.html,,,,,,,,,,,wissel-aziende-info-clipper-com
COMBIWOOD OU,,,,,['Torva vald'],['ESTONIA'],"Liimi, Moldre kula",https://www.info-clipper.com/en/company/estonia/combiwood-ou.eed5yfe4x.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MARTIN TOOL WORKS INC,,,,,['SCHAUMBURG'],['UNITED STATES'],2050 MITCHELL BLVD,https://www.info-clipper.com/en/company/united-states/martin-tool-works-inc.usd31bbl.html,,,,,,,,,,,wissel-aziende-info-clipper-com
VAUXHALL MOTORS LIMITED,,,,,['LUTON'],['UNITED KINGDOM'],"CHALTON HOUSE UK1-101-135, LUTON ROAD",https://www.info-clipper.com/en/company/united-kingdom/vauxhall-motors-limited.gbd3l10wg.html,,,,,,,,,,,wissel-aziende-info-clipper-com
EZ SERVICE SRL,,,,,['VALDILANA'],['ITALY'],VIALE ROMA 99/100,https://www.info-clipper.com/en/company/italy/ez-service-srl.itd7b3yp6.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ELECTROAIR GROUP AS,,,,,['Rae vald'],['ESTONIA'],"Kapteni tee 1, Soodevahe kula",https://www.info-clipper.com/en/company/estonia/electroair-group-as.eed8vd82a.html,,,,,,,,,,,wissel-aziende-info-clipper-com
HLT PROPERTY ACQUISITION LLC,,,,,['LAKE BUENA VISTA'],['UNITED STATES'],1751 HOTEL PLAZA BLVD,https://www.info-clipper.com/en/company/united-states/hlt-property-acquisition-llc.usd6dbdc.html,,,,,,,,,,,wissel-aziende-info-clipper-com
VML 2017 PENSION TRUSTEES LIMITED,,,,,['COVENTRY'],['UNITED KINGDOM'],Pinley House 2 Sunbeam Way,https://www.info-clipper.com/en/company/united-kingdom/vml-2017-pension-trustees-limited.gbd3orjn3.html,,,,,,,,,,,wissel-aziende-info-clipper-com
INVESTIS INSURANCE BROKER SPA O IN BREVE INVESTIS BROKER SPA,,,,,['TORINO'],['ITALY'],VIA SAN DALMAZZO 15,https://www.info-clipper.com/en/company/italy/investis-insurance-broker-spa-o-in-breve-investis-broker-spa.itd8jqyrf.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ELECTROAIR TECHNOLOGIES OU,,,,,['Rae vald'],['ESTONIA'],"Kapteni tee 1, Soodevahe kula",https://www.info-clipper.com/en/company/estonia/electroair-technologies-ou.eed87yeyt.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"WALT DISNEY PARKS AND RESORTS U.S., INC.",,,,,['LAKE BUENA VISTA'],['UNITED STATES'],1375 BUENA VISTA DR FL 4,https://www.info-clipper.com/en/company/united-states/walt-disney-parks-and-resorts-us-inc.usdtmix2.html,,,,,,,,,,,wissel-aziende-info-clipper-com
CENTRESOFT LIMITED,,,,,['BIRMINGHAM'],['UNITED KINGDOM'],6 Pavilion Drive Holford,https://www.info-clipper.com/en/company/united-kingdom/centresoft-limited.gbd3rlgv5.html,,,,,,,,,,,wissel-aziende-info-clipper-com
DREAM YACHT ITALIA SRL,,,,,['OLBIA'],['ITALY'],VIALE ISOLA BIANCA 1 A,https://www.info-clipper.com/en/company/italy/dream-yacht-italia-srl.itd78osbk.html,,,,,,,,,,,wissel-aziende-info-clipper-com
IDEAL GROUP AS,,,,,['Tallinn'],['ESTONIA'],Tartu mnt 80,https://www.info-clipper.com/en/company/estonia/ideal-group-as.eed952x3d.html,,,,,,,,,,,wissel-aziende-info-clipper-com
TISHMAN DOLPHIN LIMITED PARTNERSHIP,,,,,['LAKE BUENA VISTA'],['UNITED STATES'],1500 EPCOT RESORT BLVD,https://www.info-clipper.com/en/company/united-states/tishman-dolphin-limited-partnership.usdaamzp4.html,,,,,,,,,,,wissel-aziende-info-clipper-com
EMERSON SALES UK LIMITED,,,,,['ABERDEEN'],['UNITED KINGDOM'],"Aberdeen Solution Centre Harvest Avenue, D2 Business Park Dyce",https://www.info-clipper.com/en/company/united-kingdom/emerson-sales-uk-limited.gbd3y9oi5.html,,,,,,,,,,,wissel-aziende-info-clipper-com
HILDING ANDERS ITALY SRL,,,,,['POVE DEL GRAPPA'],['ITALY'],VIA VERONA 20,https://www.info-clipper.com/en/company/italy/hilding-anders-italy-srl.itd755czx.html,,,,,,,,,,,wissel-aziende-info-clipper-com
LUMINOR PENSIONS ESTONIA AS,,,,,['Tallinn'],['ESTONIA'],Liivalaia tn 45,https://www.info-clipper.com/en/company/estonia/luminor-pensions-estonia-as.eed9cnupd.html,,,,,,,,,,,wissel-aziende-info-clipper-com
B OREGON LEASING LLC,,,,,['NEW YORK'],['UNITED STATES'],55 W 46TH ST STE 2204,https://www.info-clipper.com/en/company/united-states/b-oregon-leasing-llc.usd1ygrol.html,,,,,,,,,,,wissel-aziende-info-clipper-com
BRAY CONTROLS (UK) LIMITED,,,,,['RENFREW'],['UNITED KINGDOM'],16-18 Fountain Crescent Inchinnan Business Park Inchinnan,https://www.info-clipper.com/en/company/united-kingdom/bray-controls-limited.gbd86o8t9.html,,,,,,,,,,,wissel-aziende-info-clipper-com
C-MAP ITALY SRL,,,,,['VIAREGGIO'],['ITALY'],VIA MARINA DI LEVANTE 19,https://www.info-clipper.com/en/company/italy/c-map-italy-srl.itd79zuy3.html,,,,,,,,,,,wissel-aziende-info-clipper-com
DIGITAL LEDGER OU,,,,,['Tallinn'],['ESTONIA'],Tartu mnt 43,https://www.info-clipper.com/en/company/estonia/digital-ledger-ou.eed8vczbw.html,,,,,,,,,,,wissel-aziende-info-clipper-com
B OREGON OWNER LLC,,,,,['NEW YORK'],['UNITED STATES'],55 W 46TH ST STE 2204,https://www.info-clipper.com/en/company/united-states/b-oregon-owner-llc.usd1xtg0v.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ARABIC NEWS BROADCASTING UK LTD,,,,,['LONDON'],['UNITED KINGDOM'],137-143 Hammersmith Road Hammersmith,https://www.info-clipper.com/en/company/united-kingdom/arabic-news-broadcasting-uk-ltd.gbd70llky.html,,,,,,,,,,,wissel-aziende-info-clipper-com
INGENICO ITALIA SPA,,,,,['MILANO'],['ITALY'],VIA GIORGIO STEPHENSON 43/A,https://www.info-clipper.com/en/company/italy/ingenico-italia-spa.itd76c468.html,,,,,,,,,,,wissel-aziende-info-clipper-com
VALMET TECHNOLOGIES OU,,,,,['Tallinn'],['ESTONIA'],Roosikrantsi tn 2,https://www.info-clipper.com/en/company/estonia/valmet-technologies-ou.eedaphsfc.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"IDEANOMICS, INC.",,,,,['NEW YORK'],['UNITED STATES'],1441 BROADWAY STE 5116,https://www.info-clipper.com/en/company/united-states/ideanomics-inc.usddrtetb.html,,,,,,,,,,,wissel-aziende-info-clipper-com
BOLUDA TOWAGE LONDON LTD.,,,,,['STANFORD-LE-HOPE'],['UNITED KINGDOM'],London Gateway Logistic Centre 1st Floor North Sea Crossing,https://www.info-clipper.com/en/company/united-kingdom/boluda-towage-london-ltd.gbd3nqywl.html,,,,,,,,,,,wissel-aziende-info-clipper-com
VALEO SPA,,,,,['SANTENA'],['ITALY'],VIA ASTI 89,https://www.info-clipper.com/en/company/italy/valeo-spa.itd732hpu.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ESTONIA CAPITAL OU,,,,,['Tallinn'],['ESTONIA'],Ravala pst 8,https://www.info-clipper.com/en/company/estonia/estonia-capital-ou.eed8unv6x.html,,,,,,,,,,,wissel-aziende-info-clipper-com
EMERGO GLOBAL CONSULTING LLC,,,,,['AUSTIN'],['UNITED STATES'],2500 BEE CAVES RD # I,https://www.info-clipper.com/en/company/united-states/emergo-global-consulting-llc.usd1awsod.html,,,,,,,,,,,wissel-aziende-info-clipper-com
DTW 1991 UNDERWRITING LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],71 Fenchurch Street,https://www.info-clipper.com/en/company/united-kingdom/dtw-1991-underwriting-limited.gbd3m8dy4.html,,,,,,,,,,,wissel-aziende-info-clipper-com
SERVIER ITALIA SPA,,,,,['ROMA'],['ITALY'],VIA LUCA PASSI 85,https://www.info-clipper.com/en/company/italy/servier-italia-spa.itd73k092.html,,,,,,,,,,,wissel-aziende-info-clipper-com
BOLT SERVICES EE OU,,,,,['Tallinn'],['ESTONIA'],Vana-Louna tn 15,https://www.info-clipper.com/en/company/estonia/bolt-services-ee-ou.eed604g4u.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MODERN SYSTEMS CORPORATION,,,,,['ATLANTA'],['UNITED STATES'],3200 WINDY HILL RD SE STE 230,https://www.info-clipper.com/en/company/united-states/modern-systems-corporation.usdzdwbg.html,,,,,,,,,,,wissel-aziende-info-clipper-com
0044 LIMITED,,,,,['YORK'],['UNITED KINGDOM'],Park House Clifton Park,https://www.info-clipper.com/en/company/united-kingdom/0044-limited.gbdc5s7we.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MAISONS DU MONDE ITALIE SRL,,,,,['MILANO'],['ITALY'],VIA TIZIANO 32,https://www.info-clipper.com/en/company/italy/maisons-du-monde-italie-srl.itd7408r7.html,,,,,,,,,,,wissel-aziende-info-clipper-com
BOLT HOLDINGS OU,,,,,['Tallinn'],['ESTONIA'],Vana-Louna tn 15,https://www.info-clipper.com/en/company/estonia/bolt-holdings-ou.eed8mq3np.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"NED DAVIS RESEARCH, INC.",,,,,['VENICE'],['UNITED STATES'],600 BIRD BAY DR W,https://www.info-clipper.com/en/company/united-states/ned-davis-research-inc.usdpf93f.html,,,,,,,,,,,wissel-aziende-info-clipper-com
LCH LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],10 PATERNOSTER SQUARE,https://www.info-clipper.com/en/company/united-kingdom/lch-limited.gbd3h4yyv.html,,,,,,,,,,,wissel-aziende-info-clipper-com
PAVAN SPA,,,,,['GALLIERA VENETA'],['ITALY'],VIA MONTE GRAPPA 8,https://www.info-clipper.com/en/company/italy/pavan-spa.itd77c72y.html,,,,,,,,,,,wissel-aziende-info-clipper-com
SCANFIL OU,,,,,"['Parnu', 'Parnu']",['ESTONIA'],Vana-Sauga tn 40,https://www.info-clipper.com/en/company/estonia/scanfil-ou.eedao7ssu.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"PUERTO RICO, COMMONWEALTH OF",,,,,['SAN JUAN'],['UNITED STATES'],63 CALLE DE LA FORTALEZA,https://www.info-clipper.com/en/company/united-states/puerto-rico-commonwealth-of.usd1ycmx8.html,,,,,,,,,,,wissel-aziende-info-clipper-com
VESTEY FOODS INTERNATIONAL LIMITED,,,,,['COULSDON'],['UNITED KINGDOM'],29 Ullswater Crescent,https://www.info-clipper.com/en/company/united-kingdom/vestey-foods-international-limited.gbd3l3r6c.html,,,,,,,,,,,wissel-aziende-info-clipper-com
PRYSMIAN POWERLINK SRL,,,,,['MILANO'],['ITALY'],VIA CHIESE 6,https://www.info-clipper.com/en/company/italy/prysmian-powerlink-srl.itd5lhzqm.html,,,,,,,,,,,wissel-aziende-info-clipper-com
RINGCENTRAL ESTONIA OU,,,,,['Tallinn'],['ESTONIA'],Parnu mnt 22,https://www.info-clipper.com/en/company/estonia/ringcentral-estonia-ou.eed8vd5ma.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"ICE DATA INDICES, LLC",,,,,['NEW YORK'],['UNITED STATES'],100 CHURCH ST,https://www.info-clipper.com/en/company/united-states/ice-data-indices-llc.usd1c8zcc.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ABELS MOVING SERVICES LIMITED,,,,,['BRANDON'],['UNITED KINGDOM'],Wimbledon Avenue,https://www.info-clipper.com/en/company/united-kingdom/abels-moving-services-limited.gbd3wh4g4.html,,,,,,,,,,,wissel-aziende-info-clipper-com
PRYSMIAN SPA,,,,,['MILANO'],['ITALY'],VIA CHIESE 6,https://www.info-clipper.com/en/company/italy/prysmian-spa.itd8zxrp2.html,,,,,,,,,,,wissel-aziende-info-clipper-com
SWEDBANK AS,,,,,['Tallinn'],['ESTONIA'],Liivalaia 8,https://www.info-clipper.com/en/company/estonia/swedbank-as.eedanz7y5.html,,,,,,,,,,,wissel-aziende-info-clipper-com
PALANTIR TECHNOLOGIES INC.,,,,,['DENVER'],['UNITED STATES'],1200 17TH S FL 15,https://www.info-clipper.com/en/company/united-states/palantir-technologies-inc.usd5zlq14.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ABEL & COLE LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],16 Waterside Way,https://www.info-clipper.com/en/company/united-kingdom/abel-cole-limited.gbd3yifw0.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ELECTRONIC AND OPTICAL SENSING SOLUTIONS SRL IN BREVE EOSS SRL,,,,,['MILANO'],['ITALY'],VIA CHIESE 6,https://www.info-clipper.com/en/company/italy/electronic-and-optical-sensing-solutions-srl-in-breve-eoss-srl.itd746l2h.html,,,,,,,,,,,wissel-aziende-info-clipper-com
SWEDBANK LIFE INSURANCE SE,,,,,['Tallinn'],['ESTONIA'],Liivalaia tn 8,https://www.info-clipper.com/en/company/estonia/swedbank-life-insurance-se.eed8fepz2.html,,,,,,,,,,,wissel-aziende-info-clipper-com
PALANTIR INTERNATIONAL INC.,,,,,['DENVER'],['UNITED STATES'],1555 BLAKE ST STE 250,https://www.info-clipper.com/en/company/united-states/palantir-international-inc.usd1ygym6.html,,,,,,,,,,,wissel-aziende-info-clipper-com
YARA LIMITED,,,,,['GRIMSBY'],['UNITED KINGDOM'],"Harvest House Origin Way, Europarc",https://www.info-clipper.com/en/company/united-kingdom/yara-limited.gbdc7abad.html,,,,,,,,,,,wissel-aziende-info-clipper-com
AMMOTEC ITALIA SRL,,,,,['CAZZAGO SAN MARTINO'],['ITALY'],VIA GALILEO GALILEI 56,https://www.info-clipper.com/en/company/italy/ammotec-italia-srl.itd7d1j7v.html,,,,,,,,,,,wissel-aziende-info-clipper-com
SWEDBANK P&C INSURANCE AS,,,,,['Tallinn'],['ESTONIA'],Liivalaia tn 8,https://www.info-clipper.com/en/company/estonia/swedbank-pc-insurance-as.eed9cncgr.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"DELTA AIR LINES, INC.",,,,,['ATLANTA'],['UNITED STATES'],1030 DELTA BLVD,https://www.info-clipper.com/en/company/united-states/delta-air-lines-inc.usd44f9k.html,,,,,,,,,,,wissel-aziende-info-clipper-com
PIB RISK SERVICES LIMITED,,,,,['RETFORD'],['UNITED KINGDOM'],Rossingtons Business Park West Carr Road,https://www.info-clipper.com/en/company/united-kingdom/pib-risk-services-limited.gbdcr2gdq.html,,,,,,,,,,,wissel-aziende-info-clipper-com
I.I.S. 'MARCONI GALLETTI EINAUDI',,,,,['DOMODOSSOLA'],['ITALY'],VIA ALDO OLIVA 15,https://www.info-clipper.com/en/company/italy/iis-marconi-galletti-einaudi.itd77ci8s.html,,,,,,,,,,,wissel-aziende-info-clipper-com
LHV KINDLUSTUS AS,,,,,['Tallinn'],['ESTONIA'],Tartu mnt 2,https://www.info-clipper.com/en/company/estonia/lhv-kindlustus-as.eed8vdsjc.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"DELTA TECHNOLOGY, LLC",,,,,['ATLANTA'],['UNITED STATES'],1001 INTERNATIONAL BLVD,https://www.info-clipper.com/en/company/united-states/delta-technology-llc.usdfp0puj.html,,,,,,,,,,,wissel-aziende-info-clipper-com
PIB GROUP LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],1 Minster Court,https://www.info-clipper.com/en/company/united-kingdom/pib-group-limited.gbd3nqvyw.html,,,,,,,,,,,wissel-aziende-info-clipper-com
THE BRIDGE SPA,,,,,['SCANDICCI'],['ITALY'],VIA ERNESTO CODIGNOLA 14/16,https://www.info-clipper.com/en/company/italy/the-bridge-spa.itd7a9jly.html,,,,,,,,,,,wissel-aziende-info-clipper-com
TAVRIDA ELECTRIC EXPORT AS,,,,,['Tallinn'],['ESTONIA'],Visase tn 14,https://www.info-clipper.com/en/company/estonia/tavrida-electric-export-as.eed9xonbn.html,,,,,,,,,,,wissel-aziende-info-clipper-com
PALANTIR TECHNOLOGIES HOLDINGS LLC,,,,,['DENVER'],['UNITED STATES'],1555 BLAKE ST STE 250,https://www.info-clipper.com/en/company/united-states/palantir-technologies-holdings-llc.usd1ygym5.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,,,['LONDON'],['UNITED KINGDOM'],25 Bank Street Canary Wharf,https://www.info-clipper.com/en/company/united-kingdom/jpmorgan-chase-bank-national-association.gbd3h2acj.html,,,,,,,,,,,wissel-aziende-info-clipper-com
VALENTINO SPA,,,,,['VALDAGNO (MAGLIO )'],['ITALY'],VIALE DEI LANIFICI 1,https://www.info-clipper.com/en/company/italy/valentino-spa.itd8yjfjd.html,,,,,,,,,,,wissel-aziende-info-clipper-com
SMARTSWAP OU,,,,,['Tallinn'],['ESTONIA'],Rannaku pst 12,https://www.info-clipper.com/en/company/estonia/smartswap-ou.eed6nme09.html,,,,,,,,,,,wissel-aziende-info-clipper-com
PALANTIR TECHNOLOGIES CANADA INC.,,,,,['DENVER'],['UNITED STATES'],1555 BLAKE ST STE 250,https://www.info-clipper.com/en/company/united-states/palantir-technologies-canada-inc.usd1ygym4.html,,,,,,,,,,,wissel-aziende-info-clipper-com
